"year","month","haul_number","strata","meandepth","ptot","sqkm","W_sqkm"
1999,8,14,"C",108.5,114,0.0461148,2.47209138931536
1999,8,140,"D",224,NA,0.0633384,NA
1999,8,141,"D",239,220,0.0923812,2.3814369157361
1999,8,142,"D",398,NA,0.0934554,NA
1999,8,143,"E",539,NA,0.0934554,NA
1999,8,144,"E",587.5,NA,0.0751854,NA
1999,8,145,"E",526,NA,0.0856602,NA
1999,8,146,"E",527,4400,0.0934554,47.0812815524839
1999,8,15,"B",99.5,136,0.0461148,2.94916165742885
1999,8,16,"C",156,198,0.0453765,4.36349211596311
1999,8,17,"C",159,180,0.0469482,3.83401280560277
1999,8,18,"C",175.5,NA,0.0425,NA
1999,8,19,"C",152,2350,0.0425,55.2941176470588
1999,8,2,"A",37,NA,0.042423,NA
1999,8,20,"C",152,646,0.044081,14.6548399537216
1999,8,21,"C",173,119,0.0425,2.8
1999,8,22,"C",161,858,0.0438217,19.5793408288588
1999,8,23,"C",154.5,445,0.0438217,10.1547863273218
1999,8,24,"D",269,3826,0.0897178,42.644826333236
1999,8,25,"D",283.5,760,0.0897178,8.47100575359628
1999,8,26,"D",300.5,402,0.0897178,4.48071620124435
1999,8,27,"D",313.5,NA,0.0934554,NA
1999,8,28,"D",303,140,0.0897178,1.56044842829405
1999,8,29,"D",307,NA,0.0961188,NA
1999,8,3,"A",40.5,NA,0.043059,NA
1999,8,30,"D",309.5,NA,0.0897178,NA
1999,8,31,"D",295.5,29,0.0897178,0.323235745860911
1999,8,32,"D",497,NA,0.0902364,NA
1999,8,33,"E",531,NA,0.087,NA
1999,8,34,"E",518,423,0.0902364,4.68768700879024
1999,8,35,"E",506.5,NA,0.0902364,NA
1999,8,36,"E",549.5,270,0.0902364,2.99214064390867
1999,8,37,"E",527,NA,0.0902364,NA
1999,8,38,"E",513.5,NA,0.0751854,NA
1999,8,39,"E",507.5,NA,0.0751854,NA
1999,8,4,"B",53,NA,0.045837,NA
1999,8,40,"E",541,745,0.087,8.5632183908046
1999,8,5,"B",53,NA,0.0452814,NA
1999,8,6,"B",57,NA,0.045837,NA
1999,8,7,"B",86,3263,0.0447258,72.9556542308914
1999,8,75,"B",93,286,0.0443025,6.45561762880199
1999,8,76,"B",90,72,0.0443025,1.62519045200609
1999,8,77,"D",386.5,48,0.0751854,0.638421821257851
1999,8,78,"E",563,NA,0.0902364,NA
1999,8,79,"C",120,1980,0.0433031,45.7242091212869
1999,8,8,"B",77.5,NA,0.0422659,NA
1999,7,80,"A",39,NA,0.0438924,NA
1999,8,81,"C",138.5,NA,0.0453765,NA
1999,8,82,"D",283.5,302,0.0955632,3.16021229929513
1999,8,83,"C",121.5,NA,0.044571,NA
1999,8,84,"C",122,2240,0.0461148,48.5744272988281
1999,8,85,"D",370,1300,0.0934554,13.9103786405066
1999,8,86,"E",509.5,1700,0.0902364,18.8394040542398
1999,8,87,"E",563,NA,0.0934554,NA
1999,8,88,"B",96.5,106,0.0452814,2.34091702111684
1999,8,89,"C",132.5,556,0.0461148,12.0568667759591
1999,8,9,"B",89,322,0.0427845,7.52609005597822
1999,8,90,"C",122.5,1300,0.0463926,28.0217103589797
1999,8,91,"E",572.5,NA,0.0966744,NA
1999,8,92,"D",407,486,0.0865,5.61849710982659
1999,8,93,"C",121.5,244,0.0448395,5.44163070507031
1999,8,94,"D",317.5,488,0.0929183,5.25192561637482
1999,8,95,"C",120,1527,0.0433031,35.2630643071743
1999,8,96,"D",305,372,0.080099,4.64425273723767
1999,8,97,"C",108,NA,0.0463926,NA
1999,8,98,"E",552.5,NA,0.0902364,NA
1999,7,99,"A",38,NA,0.0438924,NA
2000,7,1,"A",46,323,0.043059,7.5013353770408
2000,7,10,"B",89.5,NA,0.0420066,NA
2000,6,100,"A",44,NA,0.0409694,NA
2000,6,101,"B",60.5,NA,0.0417473,NA
2000,6,102,"C",114.5,843,0.044571,18.9136434004173
2000,6,103,"C",117,729,0.044571,16.3559264992933
2000,6,104,"B",85.5,NA,0.0473715,NA
2000,6,105,"B",56.5,NA,0.042423,NA
2000,6,106,"C",106,238,0.0430438,5.5292515995335
2000,6,107,"C",117.5,236,0.0448395,5.26321658359259
2000,6,108,"B",67,258,0.0438924,5.87801077179648
2000,6,109,"A",41.5,NA,0.043059,NA
2000,7,11,"B",89,11970,0.0420066,284.955221322364
2000,6,110,"C",113.5,165,0.0461148,3.57802701085118
2000,6,111,"C",111.5,174,0.0507296,3.42995016716079
2000,6,112,"B",58,NA,0.0447258,NA
2000,6,113,"C",119.5,NA,0.0455592,NA
2000,6,114,"B",52.5,NA,0.0438924,NA
2000,6,115,"A",41,NA,0.043059,NA
2000,6,116,"E",531,NA,0.0676686,NA
2000,6,117,"A",39.5,NA,0.0468154,NA
2000,6,118,"A",41.5,NA,0.0453618,NA
2000,6,119,"A",31,NA,0.0459265,NA
2000,7,12,"B",97,39,0.0420066,0.928425533130508
2000,6,120,"A",29.5,NA,0.0445005,NA
2000,6,121,"A",25.5,NA,0.0468154,NA
2000,6,122,"A",43.5,NA,0.0409694,NA
2000,6,123,"A",44,NA,0.0438924,NA
2000,6,124,"A",46,NA,0.0438924,NA
2000,6,125,"A",47,NA,0.0453618,NA
2000,6,126,"B",62.5,NA,0.0477043,NA
2000,5,127,"B",70,NA,0.0447258,NA
2000,5,128,"B",73,NA,0.0452814,NA
2000,6,129,"B",52,NA,0.0438924,NA
2000,7,13,"B",94.5,1872,0.0405,46.2222222222222
2000,5,130,"B",76.5,NA,0.0452814,NA
2000,5,131,"B",75.5,299,0.0467973,6.3892574998985
2000,6,132,"C",118,124,0.0433031,2.86353632880787
2000,6,133,"C",126.5,21,0.0463926,0.452658398106595
2000,6,134,"C",118.5,459,0.0479457,9.57332982936947
2000,6,135,"C",122.5,173,0.0463926,3.72904299392576
2000,6,136,"C",111,383,0.0430438,8.89791328832492
2000,6,137,"C",114,185,0.0461148,4.01172725459072
2000,6,138,"C",112,169,0.0430438,3.92623327866034
2000,5,139,"D",221,NA,0.079173,NA
2000,6,14,"C",112.5,890,0.04125,21.5757575757576
2000,5,140,"D",232,NA,0.0736326,NA
2000,5,141,"D",235.5,NA,0.0668908,NA
2000,6,142,"D",428,346,0.0998934,3.46369229598752
2000,5,143,"E",530,NA,0.0934554,NA
2000,5,144,"E",523,NA,0.0902364,NA
2000,6,145,"E",545.5,NA,0.080562,NA
2000,6,146,"E",531.5,NA,0.0644496,NA
2000,6,15,"C",109,242,0.04125,5.86666666666667
2000,6,16,"C",157,77,0.0415,1.85542168674699
2000,6,17,"C",161,NA,0.0415,NA
2000,7,18,"C",172,NA,0.0433031,NA
2000,7,19,"C",158,2181,0.04175,52.2395209580838
2000,7,2,"A",41,588,0.0426915,13.7732335476617
2000,7,20,"C",164,NA,0.0433031,NA
2000,7,21,"C",163.5,NA,0.0433031,NA
2000,7,22,"C",162,2316,0.0433031,53.4834688509599
2000,7,23,"C",150.5,798,0.0433031,18.4282418579732
2000,6,24,"D",299,NA,0.087,NA
2000,6,25,"D",300.5,225,0.0902364,2.49345053659056
2000,6,26,"D",294,2750,0.0886806,31.0101645681243
2000,6,27,"D",326.5,150,0.0891992,1.6816294316541
2000,7,28,"D",314.5,NA,0.0891992,NA
2000,7,29,"D",309.5,NA,0.0891992,NA
2000,7,3,"A",36,91,0.0409694,2.2211699463502
2000,7,30,"D",294.5,NA,0.0934554,NA
2000,7,31,"D",291.5,423,0.0902364,4.68768700879024
2000,6,32,"E",537.5,NA,0.0902364,NA
2000,6,33,"E",520.5,NA,0.0902364,NA
2000,6,34,"E",534.5,NA,0.0902364,NA
2000,6,35,"E",542.5,NA,0.0897178,NA
2000,6,36,"E",529,NA,0.0912736,NA
2000,6,37,"E",556.5,304,0.0912736,3.33064544402763
2000,6,38,"E",528.5,NA,0.0902364,NA
2000,7,39,"E",517.5,792,0.0912736,8.67720786733513
2000,7,4,"B",82,230,0.0437655,5.2552809861649
2000,7,40,"E",509,NA,0.0897178,NA
2000,7,5,"B",79.5,NA,0.0466704,NA
2000,7,6,"B",97.5,647,0.045108,14.3433537288286
2000,6,7,"B",99,560,0.04125,13.5757575757576
2000,6,75,"B",92.5,NA,0.045837,NA
2000,6,76,"B",91,NA,0.045837,NA
2000,6,77,"D",358.5,528,0.0902364,5.85129725919917
2000,6,78,"E",520,7,0.0902364,0.0775740166939284
2000,6,79,"C",116.5,2125,0.0448395,47.391251017518
2000,7,8,"B",76,147,0.0417473,3.52118580123745
2000,6,80,"A",40.5,52,0.042423,1.22575018268392
2000,6,81,"C",139.5,744,0.0438217,16.9778899494999
2000,6,82,"D",317,666,0.0891992,7.46643467654418
2000,6,83,"C",120,376,0.0430438,8.73528824127981
2000,6,84,"C",111.5,483,0.0461148,10.4738608863098
2000,6,85,"D",442.5,79,0.0934554,0.845323009692324
2000,6,86,"E",536.5,375,0.0934554,4.01260922322306
2000,6,87,"E",505,NA,0.087,NA
2000,6,88,"B",93.5,147,0.0437655,3.35881002159235
2000,6,89,"C",124,466,0.044571,10.4552287361737
2000,7,9,"B",92.5,NA,0.0420066,NA
2000,6,90,"C",123,37,0.0448395,0.825165311834432
2000,6,91,"E",529.5,NA,0.0902364,NA
2000,6,92,"D",308,NA,0.0961188,NA
2000,6,93,"C",120.5,312,0.0448395,6.95815073763088
2000,6,94,"D",415.5,11,0.0897178,0.122606662223104
2000,6,95,"C",119,1813,0.0433031,41.8676722913602
2000,6,96,"D",346.5,27911,0.0961188,290.380237789069
2000,6,97,"C",108.5,174,0.0448395,3.8805071421403
2000,6,98,"E",558,NA,0.0902364,NA
2000,6,99,"A",46.5,NA,0.042423,NA
2001,7,1,"A",41.5,NA,0.0459265,NA
2001,7,10,"B",89.5,78,0.0422659,1.84545934192813
2001,6,100,"A",42.5,NA,0.0438924,NA
2001,6,101,"B",58.5,NA,0.0432285,NA
2001,6,102,"C",113.5,121,0.0461148,2.6238864746242
2001,6,103,"C",118.5,348,0.0461148,7.54638424106794
2001,6,104,"B",83.5,NA,0.0443025,NA
2001,6,105,"A",49,36,0.0438924,0.820187549552998
2001,6,106,"C",109.5,70,0.0461148,1.51795085308838
2001,6,107,"C",103.5,538,0.0463926,11.5966770562547
2001,6,108,"B",67,71,0.0438924,1.61759211161841
2001,6,109,"A",34,NA,0.043059,NA
2001,7,11,"B",95.5,1000,0.0437655,22.8490477659344
2001,6,110,"C",111,16,0.044571,0.358977810684077
2001,6,111,"C",106,13,0.0430438,0.302017944512334
2001,6,112,"B",58,NA,0.0447258,NA
2001,6,113,"C",114.5,NA,0.0437655,NA
2001,6,114,"B",53,NA,0.0438924,NA
2001,6,115,"A",29.5,NA,0.043059,NA
2001,6,116,"E",528.5,NA,0.0902364,NA
2001,6,117,"A",49.5,NA,0.0409694,NA
2001,6,118,"A",49,NA,0.0438924,NA
2001,6,119,"A",34.5,NA,0.0416175,NA
2001,7,12,"B",92,NA,0.0422659,NA
2001,6,120,"A",28,NA,0.0416175,NA
2001,6,121,"A",26,NA,0.042423,NA
2001,6,122,"A",29,NA,0.0341438,NA
2001,6,123,"A",35.5,NA,0.0395,NA
2001,6,124,"A",44,NA,0.042423,NA
2001,6,125,"A",47.5,NA,0.042423,NA
2001,6,126,"B",55.5,NA,0.0447258,NA
2001,6,127,"B",71.5,502,0.0447258,11.2239468047525
2001,6,128,"B",75,50,0.0452814,1.10420614203624
2001,6,129,"B",58.5,NA,0.0438924,NA
2001,7,13,"B",95.5,1900,0.0422659,44.9534967905569
2001,6,130,"B",79.5,33,0.0452814,0.728776053743921
2001,6,131,"B",78,312,0.0452814,6.89024632630617
2001,6,132,"C",119,NA,0.0463926,NA
2001,6,133,"C",128,70,0.0463926,1.50886132702198
2001,6,134,"C",120,281,0.0463926,6.05700046990253
2001,6,135,"C",119.5,NA,0.0479457,NA
2001,6,136,"C",112,97,0.0430438,2.25351850905357
2001,6,137,"C",116,220,0.044571,4.93594489690606
2001,6,138,"C",112.5,1353,0.0476586,28.3894197479573
2001,6,139,"D",218.5,347,0.0712557,4.86978585572803
2001,7,14,"C",111,NA,0.0422659,NA
2001,6,140,"D",226.5,676,0.0712557,9.4869603414183
2001,6,141,"D",230,7,0.0716724,0.097666605276229
2001,6,142,"D",437.5,NA,0.0934554,NA
2001,6,143,"E",519,NA,0.0966744,NA
2001,6,144,"E",519.5,NA,0.0934554,NA
2001,6,145,"E",524.5,NA,0.0902364,NA
2001,6,146,"E",530.5,NA,0.0902364,NA
2001,7,15,"C",102.5,141,0.0437655,3.22171573499674
2001,7,16,"C",154,NA,0.0461148,NA
2001,7,17,"C",160.5,NA,0.0461148,NA
2001,7,18,"C",166.5,NA,0.0461148,NA
2001,7,19,"C",148,245,0.044571,5.49684772609993
2001,7,2,"A",38.5,NA,0.04296,NA
2001,7,20,"C",156,342,0.044571,7.67315070337215
2001,7,21,"C",167.5,2,0.0461148,0.0433700243739537
2001,7,22,"C",156,214,0.044571,4.80132821789953
2001,7,23,"C",168.5,3028,0.0448395,67.5297449793151
2001,7,24,"D",302,NA,0.0902364,NA
2001,6,25,"D",300.5,147,0.0934554,1.57294281550344
2001,7,26,"D",297.5,95,0.0918441,1.03436148865305
2001,7,27,"D",334,649,0.0955632,6.7913171597435
2001,7,28,"D",298,NA,0.0886806,NA
2001,7,29,"D",293,NA,0.0886806,NA
2001,7,3,"A",38,NA,0.04296,NA
2001,7,30,"D",301,NA,0.0902364,NA
2001,7,31,"D",308,NA,0.0902364,NA
2001,7,32,"E",550.5,NA,0.0902364,NA
2001,7,33,"D",500.5,435,0.0934554,4.65462669893874
2001,7,34,"E",573.5,NA,0.0934554,NA
2001,7,35,"E",518,820,0.0961188,8.53110941876095
2001,7,36,"E",583,NA,0.090755,NA
2001,7,37,"E",505,NA,0.1004675,NA
2001,7,38,"E",542,NA,0.0934554,NA
2001,7,39,"E",547.5,NA,0.090755,NA
2001,7,4,"B",81,NA,0.0422659,NA
2001,7,40,"E",531.5,NA,0.0897178,NA
2001,7,5,"B",83.5,NA,0.045108,NA
2001,7,6,"B",90.5,136,0.045108,3.01498625520972
2001,7,7,"B",85,224,0.043497,5.14978044462837
2001,6,75,"B",90.5,415,0.0443025,9.36741718864624
2001,6,76,"B",89.5,38,0.0443025,0.857739405225439
2001,6,77,"D",337.5,NA,0.0902364,NA
2001,6,78,"E",505,NA,0.0902364,NA
2001,6,79,"C",116,2144,0.0433031,49.5114668464844
2001,7,8,"B",75,NA,0.0432285,NA
2001,6,80,"A",41.5,NA,0.0468154,NA
2001,6,81,"C",142,1362,0.0438217,31.0804920849716
2001,6,82,"D",292,351,0.0955632,3.67296197699533
2001,6,83,"C",119.5,NA,0.0461148,NA
2001,6,84,"C",112,NA,0.044571,NA
2001,6,85,"D",409,NA,0.0902364,NA
2001,6,86,"E",546,NA,0.0934554,NA
2001,6,87,"E",562,NA,0.0902364,NA
2001,6,88,"B",92,NA,0.0452814,NA
2001,6,89,"C",121,27,0.044571,0.60577505552938
2001,7,9,"B",88,NA,0.0437655,NA
2001,6,90,"C",117.5,3031,0.0448395,67.5966502748693
2001,6,91,"E",548.5,NA,0.0934554,NA
2001,6,92,"D",323,38,0.0929183,0.408961420947219
2001,6,93,"C",122.5,13,0.0448395,0.289922947401287
2001,6,94,"D",390.5,23,0.0929183,0.247529281099633
2001,6,95,"C",123,1016,0.0463926,21.9000444036333
2001,6,96,"D",354.5,26,0.0929183,0.27981570906915
2001,6,97,"C",109.5,24,0.0463926,0.517323883550394
2001,6,98,"E",563.5,NA,0.0934554,NA
2001,6,99,"A",43.5,NA,0.0453618,NA
2002,8,1,"A",47.5,NA,0.0416175,NA
2002,8,10,"B",88.5,65,0.032592,1.99435444280805
2002,7,100,"A",42,NA,0.0409694,NA
2002,7,101,"B",59,55,0.0432285,1.27230877777392
2002,7,102,"C",115.5,624,0.0461148,13.5314476046736
2002,7,103,"C",115.5,300,0.044571,6.73083395032644
2002,7,104,"B",89.5,NA,0.045837,NA
2002,7,105,"B",55.5,NA,0.0438924,NA
2002,7,106,"C",113,NA,0.0461148,NA
2002,7,107,"C",118,467,0.0463926,10.0662605674181
2002,7,108,"B",68,NA,0.0409694,NA
2002,7,109,"A",38,NA,0.043059,NA
2002,8,11,"B",89,NA,0.0392504,NA
2002,7,110,"C",112,700,0.0430438,16.2625047045103
2002,7,111,"C",108,1000,0.0430438,23.2321495778718
2002,7,112,"B",54.5,80,0.0417473,1.91629159251017
2002,7,113,"C",117.5,NA,0.0427845,NA
2002,7,116,"E",521.5,NA,0.0902364,NA
2002,7,117,"A",45.5,NA,0.0409694,NA
2002,7,118,"A",46.5,NA,0.0409694,NA
2002,8,12,"B",94,NA,0.0422659,NA
2002,7,121,"A",25,NA,0.041488,NA
2002,7,123,"A",44.5,275,0.0409694,6.71232676094841
2002,7,124,"A",49.5,334,0.0438924,7.60951782085281
2002,7,125,"A",47,300,0.042423,7.07163566933032
2002,7,126,"B",61,209,0.0417473,5.00631178543283
2002,7,128,"B",70,405,0.0437655,9.25386434520341
2002,7,129,"B",56,55,0.0395,1.39240506329114
2002,8,13,"B",93,1500,0.04075,36.8098159509202
2002,7,131,"B",74.5,NA,0.0422659,NA
2002,7,132,"C",119,917,0.0433031,21.1763130122324
2002,7,133,"C",127.5,564,0.0433031,13.0244716890939
2002,7,134,"C",120,230,0.0448395,5.1294059924843
2002,7,135,"C",122.5,143,0.0433031,3.30230399209294
2002,7,136,"C",120,NA,0.0461148,NA
2002,7,137,"C",127.5,509,0.0430438,11.8251641351368
2002,7,138,"C",116,NA,0.0491858,NA
2002,7,139,"D",218.5,310,0.0855,3.62573099415205
2002,8,14,"C",115,327,0.0422659,7.73673339500638
2002,7,142,"D",400,53,0.0902364,0.587346126396886
2002,7,143,"E",528,21000,0.0902364,232.722050081785
2002,7,144,"E",508,NA,0.0902364,NA
2002,7,146,"E",550,NA,0.0966744,NA
2002,8,15,"C",110.5,394,0.0437655,9.00252481977814
2002,8,16,"C",103.5,NA,0.0394912,NA
2002,8,17,"C",106.5,NA,0.0422659,NA
2002,8,19,"C",160.5,NA,0.0430438,NA
2002,8,2,"A",39.5,NA,0.045936,NA
2002,8,21,"C",162.5,NA,0.0430438,NA
2002,8,22,"C",165.5,109,0.0430438,2.53230430398803
2002,8,23,"C",145.5,NA,0.0430438,NA
2002,8,24,"D",307.5,NA,0.0902364,NA
2002,8,25,"D",305,NA,0.0902364,NA
2002,8,26,"D",293.5,NA,0.0886806,NA
2002,8,27,"D",333,NA,0.0891992,NA
2002,8,28,"D",308.5,NA,0.0886806,NA
2002,8,30,"D",294,244,0.0827022,2.95034473085359
2002,8,31,"D",255.5,NA,0.0902364,NA
2002,8,32,"E",544,NA,0.0902364,NA
2002,8,33,"E",536.5,NA,0.0902364,NA
2002,8,35,"E",533.5,191,0.0897178,2.12889749860117
2002,8,36,"E",586.5,NA,0.090755,NA
2002,8,38,"E",557.5,NA,0.0902364,NA
2002,8,39,"E",504,16,0.090755,0.176298826510936
2002,8,4,"B",84.5,NA,0.0437655,NA
2002,8,40,"E",522.5,27,0.0822269,0.328359697373974
2002,8,6,"B",97,NA,0.045108,NA
2002,8,7,"B",89.5,NA,0.0394912,NA
2002,8,75,"B",91,1300,0.0443025,29.3437164945545
2002,8,76,"B",85.5,NA,0.0443025,NA
2002,8,77,"D",318.5,NA,0.0902364,NA
2002,8,78,"E",520.5,651,0.0934554,6.96588961151523
2002,8,79,"C",123.5,1810,0.0433031,41.798393186631
2002,8,8,"B",62,NA,0.044448,NA
2002,7,80,"A",41,NA,0.042423,NA
2002,8,81,"C",135.5,NA,0.0453765,NA
2002,8,83,"C",126,266,0.044571,5.96800610262278
2002,8,84,"C",113,NA,0.044571,NA
2002,8,85,"D",375.5,105,0.0902364,1.16361025040893
2002,8,86,"E",553,82,0.0902364,0.908724195557447
2002,8,88,"B",93,NA,0.0422659,NA
2002,8,89,"C",127,800,0.0430438,18.5857196622975
2002,8,90,"C",119,308,0.0433031,7.11265475220019
2002,7,93,"C",119,208,0.0448395,4.63876715842059
2002,8,94,"D",333.5,NA,0.0897178,NA
2002,7,95,"C",120,1293,0.0433031,29.8592941382949
2002,8,96,"D",271,NA,0.0897178,NA
2002,7,97,"C",109.5,700,0.0448395,15.6112356293001
2002,8,98,"E",565.5,NA,0.0902364,NA
2002,7,99,"A",48.5,NA,0.0438924,NA
2003,7,1,"A",44.5,NA,0.043059,NA
2003,7,10,"B",75,NA,0.0390096,NA
2003,6,100,"A",42.5,60,0.0438924,1.366979249255
2003,7,101,"B",59.5,NA,0.0432285,NA
2003,7,102,"C",115,400,0.0430438,9.29285983114874
2003,7,103,"C",114,500,0.044571,11.2180565838774
2003,7,104,"B",83,25,0.0427845,0.58432376211011
2003,6,105,"B",70,500,0.0425252,11.7577342375815
2003,7,106,"C",112,30,0.0461148,0.650550365609305
2003,7,107,"C",117,NA,0.0433031,NA
2003,7,108,"B",62.5,50,0.042423,1.17860594488839
2003,7,109,"A",30.5,NA,0.043059,NA
2003,7,11,"B",75.5,NA,0.037324,NA
2003,6,110,"C",130,200,0.0461148,4.33700243739537
2003,6,111,"C",110.5,400,0.0430438,9.29285983114874
2003,6,112,"B",54,NA,0.0417473,NA
2003,6,113,"C",116.5,830,0.0430438,19.2826841496336
2003,7,116,"E",546.5,NA,0.083781,NA
2003,7,117,"A",38.5,NA,0.0409694,NA
2003,7,118,"A",36.5,NA,0.0409694,NA
2003,7,12,"B",76,NA,0.037324,NA
2003,7,121,"A",29,NA,0.0438924,NA
2003,7,123,"A",43,117,0.042423,2.75793791103882
2003,7,124,"A",45.5,137,0.042423,3.22938028899418
2003,7,125,"A",45,69,0.0409694,1.68418380547433
2003,7,126,"B",56.5,NA,0.0417473,NA
2003,7,128,"B",77,100,0.0437655,2.28490477659344
2003,7,129,"B",56,72,0.042423,1.69719256063928
2003,7,13,"B",77,NA,0.038528,NA
2003,7,131,"B",74.5,600,0.0422659,14.1958410917548
2003,7,132,"C",128,690,0.0433031,15.9341940877212
2003,7,133,"C",125,300,0.0448395,6.69052955541431
2003,7,134,"C",115,600,0.0433031,13.8558209458445
2003,7,135,"C",103,240,0.0433031,5.54232837833781
2003,7,136,"C",103.5,100,0.0430438,2.32321495778718
2003,7,137,"C",111,70,0.0430438,1.62625047045103
2003,7,138,"C",112.5,550,0.0430438,12.7776822678295
2003,7,139,"D",217.5,545,0.0886806,6.14565079622826
2003,7,14,"C",112,338,0.0455592,7.41891868162742
2003,7,142,"D",374,NA,0.083781,NA
2003,7,143,"E",523.5,NA,0.0902364,NA
2003,7,144,"E",543.5,NA,0.0751854,NA
2003,7,146,"E",560.5,850,0.0902364,9.41970202711988
2003,7,15,"C",109,NA,0.044034,NA
2003,7,16,"C",155,NA,0.0399728,NA
2003,7,17,"C",163.5,159,0.0399728,3.97770483929072
2003,7,19,"C",157.5,132,0.0415,3.18072289156627
2003,7,2,"A",41.5,NA,0.0438924,NA
2003,7,21,"C",160,NA,0.038429,NA
2003,7,22,"C",160,190,0.0430438,4.41410841979565
2003,7,23,"C",152,NA,0.0427845,NA
2003,7,24,"D",300.5,314,0.0902364,3.47974874884193
2003,7,25,"D",301,NA,0.083781,NA
2003,7,26,"D",295,279,0.0891992,3.12783074287662
2003,7,27,"D",333.5,1059,0.0891992,11.8723037874779
2003,7,28,"D",315.5,78,0.0891992,0.87444730446013
2003,7,30,"D",303,270,0.087,3.10344827586207
2003,7,31,"D",298.5,NA,0.087,NA
2003,7,32,"E",553,NA,0.0902364,NA
2003,7,33,"E",542.5,NA,0.0902364,NA
2003,7,35,"E",534.5,NA,0.0897178,NA
2003,7,36,"E",546,NA,0.0912736,NA
2003,7,38,"E",585.5,4,0.0902364,0.0443280095393877
2003,7,39,"E",602,NA,0.084744,NA
2003,7,4,"B",87,NA,0.0437655,NA
2003,7,40,"E",534,NA,0.0897178,NA
2003,7,6,"B",98,NA,0.0432285,NA
2003,7,7,"B",100,NA,0.044034,NA
2003,7,75,"B",80.5,110,0.0443025,2.48292985723153
2003,7,76,"B",77.5,331,0.0443025,7.47136166130579
2003,7,77,"D",312,568,0.080562,7.05047044512301
2003,7,78,"E",513.5,925,0.0902364,10.2508522059834
2003,7,79,"C",120.5,830,0.0448395,18.5104651033129
2003,7,8,"B",64,NA,0.041488,NA
2003,7,80,"A",37,NA,0.0409694,NA
2003,7,81,"C",139,945,0.0469482,20.1285672294145
2003,7,83,"C",117,1347,0.0491858,27.3859528563122
2003,7,84,"C",116,1996,0.0415,48.0963855421687
2003,7,85,"D",462.5,367,0.083781,4.38046812523126
2003,7,86,"E",531,85,0.0902364,0.941970202711988
2003,7,88,"B",93,NA,0.0452814,NA
2003,7,89,"C",125,115,0.0461148,2.49377640150234
2003,7,90,"C",125,515,0.0463926,11.1009083345189
2003,7,93,"C",128,NA,0.0463926,NA
2003,7,94,"D",348,158,0.0865,1.82658959537572
2003,7,95,"C",119.5,358,0.0463926,7.71674792962671
2003,7,96,"D",355,NA,0.0832995,NA
2003,7,97,"C",109.5,1150,0.0463926,24.7884360867897
2003,7,98,"E",502,600,0.0902364,6.64920143090815
2003,7,99,"A",38.5,NA,0.042423,NA
2004,7,1,"A",49,NA,0.0416175,NA
2004,7,10,"B",76,NA,0.043497,NA
2004,7,100,"A",44,NA,0.0438924,NA
2004,7,101,"B",73,NA,0.0417473,NA
2004,7,102,"C",109,425,0.0430438,9.87366357059553
2004,7,103,"C",107.5,467,0.044571,10.4776648493415
2004,7,104,"B",90,88,0.0443025,1.98634388578523
2004,7,105,"B",69.5,90,0.042423,2.12149070079909
2004,7,106,"C",114,NA,0.0461148,NA
2004,7,107,"C",110,503,0.0448395,11.2177878879113
2004,7,108,"B",62.5,NA,0.0453618,NA
2004,7,109,"A",41,NA,0.0445005,NA
2004,7,11,"B",77,1750,0.043497,40.2326597236591
2004,7,110,"C",105,800,0.0430438,18.5857196622975
2004,7,111,"C",108,168,0.0415,4.04819277108434
2004,7,112,"B",52,33,0.0462231,0.713928749910759
2004,7,113,"C",117,113,0.0430438,2.62523290229952
2004,7,116,"E",524,8,0.087,0.0919540229885058
2004,7,117,"A",45.5,NA,0.0438924,NA
2004,7,118,"A",40.5,NA,0.0453618,NA
2004,7,12,"B",75.5,NA,0.0447258,NA
2004,7,121,"A",34,NA,0.0436392,NA
2004,7,123,"B",52,1500,0.0453618,33.0674708675582
2004,7,124,"A",46,NA,0.0453618,NA
2004,7,125,"A",49,78,0.0468154,1.66611841402615
2004,7,126,"B",57,NA,0.0417473,NA
2004,7,128,"B",76,42,0.0467973,0.897487675571027
2004,7,129,"B",59.5,1650,0.0453618,36.374217954314
2004,7,13,"B",76,NA,0.0432285,NA
2004,7,131,"B",74.5,1200,0.0467973,25.642505016315
2004,7,132,"C",120,322,0.0448395,7.18116838947803
2004,7,133,"C",121.5,104,0.0448395,2.31938357921029
2004,7,134,"C",108.5,682,0.0866062,7.87472490422164
2004,7,135,"C",102.5,50,0.0927852,0.538879045364994
2004,7,136,"C",103.5,65,0.044571,1.45834735590406
2004,7,137,"C",104.5,33,0.044571,0.740391734535909
2004,7,138,"C",112,530,0.0461148,11.4930564590977
2004,7,139,"D",224.5,254,0.0981711,2.58731948608093
2004,7,14,"C",112.5,NA,0.045837,NA
2004,7,142,"D",375,212,0.0902364,2.34938450558755
2004,7,143,"E",560,236,0.0902364,2.61535256282387
2004,7,144,"E",539,NA,0.0902364,NA
2004,7,146,"E",555.5,NA,0.0902364,NA
2004,7,15,"C",109,NA,0.045837,NA
2004,7,16,"C",157.5,NA,0.0443025,NA
2004,7,17,"C",162,693,0.036927,18.7667560321716
2004,7,19,"C",146,NA,0.0443025,NA
2004,7,2,"A",42.5,NA,0.042423,NA
2004,7,21,"C",161,808,0.0443025,18.2382484058462
2004,7,22,"C",161.5,NA,0.0443025,NA
