"year";"haul_number";"strata";"sqkm";"length_class";"nblonraise";"st"
2009;17;"A";0.0343808;150;1;29.0860014892033
2009;17;"A";0.0343808;160;1;29.0860014892033
2009;17;"A";0.0343808;120;2;58.1720029784065
2009;17;"A";0.0343808;100;1;29.0860014892033
2009;17;"A";0.0343808;150;1;29.0860014892033
2009;17;"A";0.0343808;125;2;58.1720029784065
2009;17;"A";0.0343808;160;3;87.2580044676098
2009;17;"A";0.0343808;140;2;58.1720029784065
2009;17;"A";0.0343808;130;3;87.2580044676098
2009;17;"A";0.0343808;135;2;58.1720029784065
2009;18;"A";0.035036;115;1;28.5420710126727
2009;18;"A";0.035036;120;4;114.168284050691
2009;18;"A";0.035036;135;3;85.6262130380181
2009;18;"A";0.035036;130;1;28.5420710126727
2009;18;"A";0.035036;190;1;28.5420710126727
2009;18;"A";0.035036;125;1;28.5420710126727
2009;18;"A";0.035036;165;1;28.5420710126727
2009;18;"A";0.035036;160;1;28.5420710126727
2009;18;"A";0.035036;120;1;28.5420710126727
2009;18;"A";0.035036;175;1;28.5420710126727
2009;18;"A";0.035036;140;5;142.710355063363
2009;18;"A";0.035036;125;1;28.5420710126727
2009;18;"A";0.035036;155;3;85.6262130380181
2009;18;"A";0.035036;150;1;28.5420710126727
2009;18;"A";0.035036;160;2;57.0841420253454
2009;19;"A";0.0425968;NA;NA;NA
2009;2;"A";0.0404776;NA;NA;NA
2009;20;"A";0.0422375;NA;NA;NA
2009;21;"A";0.0388816;NA;NA;NA
2009;22;"A";0.0401888;NA;NA;NA
2009;23;"A";0.0400216;NA;NA;NA
2009;24;"A";0.039277;NA;NA;NA
2009;25;"A";0.039618;NA;NA;NA
2009;26;"A";0.040362;NA;NA;NA
2009;27;"A";0.0417105;NA;NA;NA
2009;28;"A";0.04185;NA;NA;NA
2009;29;"A";0.041509;120;1;24.0911609530463
2009;3;"A";0.0416324;80;1;24.0197538455626
2009;30;"A";0.040432;NA;NA;NA
2009;31;"A";0.041292;NA;NA;NA
2009;32;"A";0.045074;NA;NA;NA
2009;33;"A";0.0400055;NA;NA;NA
2009;34;"A";0.0392925;NA;NA;NA
2009;35;"A";0.041075;NA;NA;NA
2009;36;"A";0.0418345;NA;NA;NA
2009;37;"A";0.0400824;NA;NA;NA
2009;38;"A";0.0404472;NA;NA;NA
2009;39;"A";0.0404016;NA;NA;NA
2009;4;"B";0.0434217;125;1;23.0299596745406
2009;4;"B";0.0434217;130;1;23.0299596745406
2009;4;"B";0.0434217;115;1;23.0299596745406
2009;4;"B";0.0434217;120;1;23.0299596745406
2009;4;"B";0.0434217;125;1;23.0299596745406
2009;4;"B";0.0434217;135;2;46.0599193490812
2009;4;"B";0.0434217;150;1;23.0299596745406
2009;4;"B";0.0434217;130;1;23.0299596745406
2009;40;"A";0.042315;NA;NA;NA
2009;41;"A";0.0407495;NA;NA;NA
2009;42;"A";0.043431;NA;NA;NA
2009;43;"A";0.0429505;NA;NA;NA
2009;44;"A";0.040843;170;3;73.451999118576
2009;44;"A";0.040843;135;3;73.451999118576
2009;44;"A";0.040843;175;2;48.967999412384
2009;44;"A";0.040843;185;2;48.967999412384
2009;44;"A";0.040843;135;1;24.483999706192
2009;44;"A";0.040843;140;5;122.41999853096
2009;44;"A";0.040843;155;1;24.483999706192
2009;44;"A";0.040843;160;1;24.483999706192
2009;44;"A";0.040843;190;1;24.483999706192
2009;44;"A";0.040843;145;1;24.483999706192
2009;45;"A";0.04028;NA;NA;NA
2009;46;"A";0.038304;NA;NA;NA
2009;47;"A";0.0414656;NA;NA;NA
2009;48;"A";0.0355026;135;5;140.834755764367
2009;48;"A";0.0355026;145;1;28.1669511528733
2009;48;"A";0.0355026;125;3;84.5008534586199
2009;48;"A";0.0355026;130;4;112.667804611493
2009;48;"A";0.0355026;120;2;56.3339023057466
2009;48;"A";0.0355026;150;1;28.1669511528733
2009;48;"A";0.0355026;180;1;28.1669511528733
2009;48;"A";0.0355026;145;1;28.1669511528733
2009;48;"A";0.0355026;175;2;56.3339023057466
2009;48;"A";0.0355026;135;1;28.1669511528733
2009;49;"B";0.033733;140;6;177.867370230931
2009;49;"B";0.033733;145;2;59.2891234103104
2009;49;"B";0.033733;120;1;29.6445617051552
2009;49;"B";0.033733;160;2;59.2891234103104
2009;49;"B";0.033733;140;1;29.6445617051552
2009;49;"B";0.033733;115;1;29.6445617051552
2009;49;"B";0.033733;150;4;118.578246820621
2009;49;"B";0.033733;140;2;59.2891234103104
2009;49;"B";0.033733;145;2;59.2891234103104
2009;49;"B";0.033733;140;1;29.6445617051552
2009;49;"B";0.033733;120;1;29.6445617051552
2009;49;"B";0.033733;125;1;29.6445617051552
2009;49;"B";0.033733;130;5;148.222808525776
2009;49;"B";0.033733;145;1;29.6445617051552
2009;49;"B";0.033733;155;4;118.578246820621
2009;49;"B";0.033733;135;2;59.2891234103104
2009;49;"B";0.033733;135;1;29.6445617051552
2009;49;"B";0.033733;180;1;29.6445617051552
2009;49;"B";0.033733;150;1;29.6445617051552
2009;49;"B";0.033733;130;2;59.2891234103104
2009;49;"B";0.033733;135;4;118.578246820621
2009;49;"B";0.033733;185;1;29.6445617051552
2009;49;"B";0.033733;165;2;59.2891234103104
2009;49;"B";0.033733;130;1;29.6445617051552
2009;49;"B";0.033733;170;4;118.578246820621
2009;49;"B";0.033733;175;1;29.6445617051552
2009;5;"B";0.0431135;125;1;23.1945910213738
2009;5;"B";0.0431135;160;1;23.1945910213738
2009;5;"B";0.0431135;135;2;46.3891820427476
2009;5;"B";0.0431135;135;1;23.1945910213738
2009;5;"B";0.0431135;150;2;46.3891820427476
2009;5;"B";0.0431135;95;1;23.1945910213738
2009;5;"B";0.0431135;130;1;23.1945910213738
2009;5;"B";0.0431135;120;2;46.3891820427476
2009;5;"B";0.0431135;105;2;46.3891820427476
2009;5;"B";0.0431135;115;1;23.1945910213738
2009;5;"B";0.0431135;125;2;46.3891820427476
2009;5;"B";0.0431135;125;1;23.1945910213738
2009;50;"B";0.0428338;NA;NA;NA
2009;51;"A";0.0397328;NA;NA;NA
2009;52;"A";0.0424862;NA;NA;NA
2009;53;"B";0.0435666;NA;NA;NA
2009;54;"B";0.0431298;NA;NA;NA
2009;55;"B";0.0423311;NA;NA;NA
2009;56;"B";0.0443523;NA;NA;NA
2009;57;"B";0.0445326;130;1;22.4554595958916
2009;57;"B";0.0445326;125;1;22.4554595958916
2009;57;"B";0.0445326;155;1;22.4554595958916
2009;57;"B";0.0445326;140;1;22.4554595958916
2009;57;"B";0.0445326;115;1;22.4554595958916
2009;57;"B";0.0445326;115;1;22.4554595958916
2009;58;"A";0.0398392;NA;NA;NA
2009;59;"A";0.0431972;120;1;23.1496485883344
2009;59;"A";0.0431972;145;1;23.1496485883344
2009;59;"A";0.0431972;125;1;23.1496485883344
2009;59;"A";0.0431972;110;1;23.1496485883344
2009;59;"A";0.0431972;120;1;23.1496485883344
2009;59;"A";0.0431972;155;1;23.1496485883344
2009;59;"A";0.0431972;130;2;46.2992971766689
2009;59;"A";0.0431972;145;2;46.2992971766689
2009;59;"A";0.0431972;110;4;92.5985943533377
2009;59;"A";0.0431972;150;1;23.1496485883344
2009;59;"A";0.0431972;105;3;69.4489457650033
2009;59;"A";0.0431972;105;1;23.1496485883344
2009;59;"A";0.0431972;140;2;46.2992971766689
2009;59;"A";0.0431972;165;1;23.1496485883344
2009;59;"A";0.0431972;125;1;23.1496485883344
2009;59;"A";0.0431972;185;1;23.1496485883344
2009;6;"B";0.0434395;140;1;23.0205227960727
2009;6;"B";0.0434395;160;2;46.0410455921454
2009;6;"B";0.0434395;145;1;23.0205227960727
2009;6;"B";0.0434395;120;2;46.0410455921454
2009;6;"B";0.0434395;140;3;69.0615683882181
2009;6;"B";0.0434395;150;1;23.0205227960727
2009;6;"B";0.0434395;125;1;23.0205227960727
2009;6;"B";0.0434395;155;1;23.0205227960727
2009;6;"B";0.0434395;150;2;46.0410455921454
2009;6;"B";0.0434395;120;2;46.0410455921454
2009;6;"B";0.0434395;125;1;23.0205227960727
2009;6;"B";0.0434395;145;1;23.0205227960727
2009;6;"B";0.0434395;130;1;23.0205227960727
2009;6;"B";0.0434395;135;3;69.0615683882181
2009;60;"B";0.0446457;140;1;22.3985736588294
2009;60;"B";0.0446457;195;1;22.3985736588294
2009;60;"B";0.0446457;160;1;22.3985736588294
2009;60;"B";0.0446457;155;1;22.3985736588294
2009;61;"B";0.0419725;170;1;23.8251235928286
2009;61;"B";0.0419725;200;1;23.8251235928286
2009;61;"B";0.0419725;140;1;23.8251235928286
2009;62;"B";0.0438633;170;3;68.3943068578971
2009;62;"B";0.0438633;165;2;45.5962045719314
2009;62;"B";0.0438633;155;1;22.7981022859657
2009;62;"B";0.0438633;115;1;22.7981022859657
2009;62;"B";0.0438633;175;1;22.7981022859657
2009;62;"B";0.0438633;130;2;45.5962045719314
2009;62;"B";0.0438633;160;1;22.7981022859657
2009;62;"B";0.0438633;125;2;45.5962045719314
2009;62;"B";0.0438633;150;1;22.7981022859657
2009;62;"B";0.0438633;140;1;22.7981022859657
2009;63;"B";0.0443034;175;2;45.1432621424089
2009;63;"B";0.0443034;125;3;67.7148932136134
2009;63;"B";0.0443034;170;4;90.2865242848179
2009;63;"B";0.0443034;125;2;45.1432621424089
2009;63;"B";0.0443034;135;2;45.1432621424089
2009;63;"B";0.0443034;115;1;22.5716310712045
2009;63;"B";0.0443034;120;1;22.5716310712045
2009;63;"B";0.0443034;130;6;135.429786427227
2009;63;"B";0.0443034;165;2;45.1432621424089
2009;63;"B";0.0443034;120;8;180.573048569636
2009;63;"B";0.0443034;120;1;22.5716310712045
2009;63;"B";0.0443034;105;1;22.5716310712045
2009;63;"B";0.0443034;130;4;90.2865242848179
2009;63;"B";0.0443034;180;1;22.5716310712045
2009;63;"B";0.0443034;110;2;45.1432621424089
2009;63;"B";0.0443034;115;6;135.429786427227
2009;63;"B";0.0443034;125;7;158.001417498431
2009;63;"B";0.0443034;135;6;135.429786427227
2009;63;"B";0.0443034;140;1;22.5716310712045
2009;63;"B";0.0443034;115;8;180.573048569636
2009;63;"B";0.0443034;140;6;135.429786427227
2009;63;"B";0.0443034;160;6;135.429786427227
2009;63;"B";0.0443034;110;2;45.1432621424089
2009;63;"B";0.0443034;140;2;45.1432621424089
2009;63;"B";0.0443034;135;1;22.5716310712045
2009;63;"B";0.0443034;120;2;45.1432621424089
2009;63;"B";0.0443034;130;5;112.858155356022
2009;63;"B";0.0443034;155;5;112.858155356022
2009;63;"B";0.0443034;150;2;45.1432621424089
2009;63;"B";0.0443034;155;1;22.5716310712045
2009;63;"B";0.0443034;150;1;22.5716310712045
2009;63;"B";0.0443034;150;5;112.858155356022
2009;63;"B";0.0443034;145;2;45.1432621424089
2009;63;"B";0.0443034;140;6;135.429786427227
2009;63;"B";0.0443034;145;3;67.7148932136134
2009;63;"B";0.0443034;145;5;112.858155356022
2009;63;"B";0.0443034;125;1;22.5716310712045
2009;64;"B";0.0442545;110;1;22.5965721000124
2009;64;"B";0.0442545;185;2;45.1931442000249
2009;64;"B";0.0442545;110;1;22.5965721000124
2009;64;"B";0.0442545;145;1;22.5965721000124
2009;64;"B";0.0442545;180;1;22.5965721000124
2009;64;"B";0.0442545;175;2;45.1931442000249
2009;64;"B";0.0442545;115;2;45.1931442000249
2009;64;"B";0.0442545;115;4;90.3862884000497
2009;64;"B";0.0442545;140;5;112.982860500062
2009;64;"B";0.0442545;135;2;45.1931442000249
2009;64;"B";0.0442545;140;2;45.1931442000249
2009;64;"B";0.0442545;105;1;22.5965721000124
2009;64;"B";0.0442545;130;4;90.3862884000497
2009;64;"B";0.0442545;165;5;112.982860500062
2009;64;"B";0.0442545;170;5;112.982860500062
2009;64;"B";0.0442545;150;4;90.3862884000497
2009;64;"B";0.0442545;135;7;158.176004700087
2009;64;"B";0.0442545;195;1;22.5965721000124
2009;64;"B";0.0442545;155;2;45.1931442000249
2009;64;"B";0.0442545;105;2;45.1931442000249
2009;64;"B";0.0442545;145;2;45.1931442000249
2009;64;"B";0.0442545;125;10;225.965721000124
2009;64;"B";0.0442545;160;3;67.7897163000373
2009;64;"B";0.0442545;130;11;248.562293100137
2009;64;"B";0.0442545;120;12;271.158865200149
2009;65;"B";0.0453585;130;12.8159168309733;282.547192499163
2009;65;"B";0.0453585;125;13.9810001792436;308.233300908178
2009;65;"B";0.0453585;115;11.650833482703;256.861084090148
2009;65;"B";0.0453585;140;11.650833482703;256.861084090148
2009;65;"B";0.0453585;145;4.6603333930812;102.744433636059
2009;65;"B";0.0453585;115;8.1555834378921;179.802758863104
2009;65;"B";0.0453585;115;16.3111668757842;359.605517726208
2009;65;"B";0.0453585;120;39.6128338411902;873.327685906504
2009;65;"B";0.0453585;110;8.1555834378921;179.802758863104
2009;65;"B";0.0453585;135;6.9905000896218;154.116650454089
2009;65;"B";0.0453585;120;5.8254167413515;128.430542045074
2009;65;"B";0.0453585;125;4.6603333930812;102.744433636059
2009;65;"B";0.0453585;105;2.3301666965406;51.3722168180297
2009;65;"B";0.0453585;135;8.1555834378921;179.802758863104
2009;65;"B";0.0453585;140;3.4952500448109;77.0583252270445
2009;65;"B";0.0453585;155;1.1650833482703;25.6861084090148
2009;65;"B";0.0453585;130;8.1555834378921;179.802758863104
2009;65;"B";0.0453585;105;3.4952500448109;77.0583252270445
2009;65;"B";0.0453585;110;8.1555834378921;179.802758863104
2009;65;"B";0.0453585;120;5.8254167413515;128.430542045074
2009;65;"B";0.0453585;115;1.1650833482703;25.6861084090148
2009;65;"B";0.0453585;115;3.4952500448109;77.0583252270445
2009;65;"B";0.0453585;155;1.1650833482703;25.6861084090148
2009;65;"B";0.0453585;135;1.1650833482703;25.6861084090148
2009;65;"B";0.0453585;125;3.4952500448109;77.0583252270445
2009;65;"B";0.0453585;140;4.6603333930812;102.744433636059
2009;65;"B";0.0453585;150;1.1650833482703;25.6861084090148
2009;65;"B";0.0453585;155;3.4952500448109;77.0583252270445
2009;65;"B";0.0453585;145;1.1650833482703;25.6861084090148
2009;65;"B";0.0453585;120;2.3301666965406;51.3722168180297
2009;65;"B";0.0453585;130;4.6603333930812;102.744433636059
2009;65;"B";0.0453585;125;13.9810001792436;308.233300908178
2009;65;"B";0.0453585;145;5.8254167413515;128.430542045074
2009;66;"D";0.0960849;NA;NA;NA
2009;67;"D";0.1001205;NA;NA;NA
2009;68;"D";0.0950289;NA;NA;NA
2009;69;"D";0.0945272;NA;NA;NA
2009;7;"B";0.0435344;115;5;114.851703480466
2009;7;"B";0.0435344;170;3;68.9110220882796
2009;7;"B";0.0435344;175;1;22.9703406960932
2009;7;"B";0.0435344;145;1;22.9703406960932
2009;7;"B";0.0435344;125;3;68.9110220882796
2009;7;"B";0.0435344;130;4;91.8813627843728
2009;7;"B";0.0435344;115;3;68.9110220882796
2009;7;"B";0.0435344;110;2;45.9406813921864
2009;7;"B";0.0435344;135;4;91.8813627843728
2009;7;"B";0.0435344;140;1;22.9703406960932
2009;7;"B";0.0435344;165;1;22.9703406960932
2009;7;"B";0.0435344;150;2;45.9406813921864
2009;7;"B";0.0435344;130;15;344.555110441398
2009;7;"B";0.0435344;120;1;22.9703406960932
2009;7;"B";0.0435344;120;5;114.851703480466
2009;7;"B";0.0435344;130;3;68.9110220882796
2009;7;"B";0.0435344;130;6;137.822044176559
2009;7;"B";0.0435344;135;7;160.792384872652
2009;7;"B";0.0435344;145;2;45.9406813921864
2009;7;"B";0.0435344;120;5;114.851703480466
2009;7;"B";0.0435344;145;1;22.9703406960932
2009;7;"B";0.0435344;155;2;45.9406813921864
2009;7;"B";0.0435344;160;3;68.9110220882796
2009;7;"B";0.0435344;125;2;45.9406813921864
2009;7;"B";0.0435344;140;4;91.8813627843728
2009;7;"B";0.0435344;125;13;298.614429049212
2009;7;"B";0.0435344;115;4;91.8813627843728
2009;7;"B";0.0435344;125;6;137.822044176559
2009;7;"B";0.0435344;150;11;252.673747657025
2009;7;"B";0.0435344;140;3;68.9110220882796
2009;7;"B";0.0435344;135;3;68.9110220882796
2009;7;"B";0.0435344;145;5;114.851703480466
2009;70;"D";0.093224;NA;NA;NA
2009;71;"C";0.037687;140;5;132.671743572054
2009;71;"C";0.037687;170;3;79.6030461432324
2009;71;"C";0.037687;145;1;26.5343487144108
2009;71;"C";0.037687;190;1;26.5343487144108
2009;71;"C";0.037687;165;1;26.5343487144108
2009;71;"C";0.037687;135;6;159.206092286465
2009;71;"C";0.037687;130;2;53.0686974288216
2009;71;"C";0.037687;185;1;26.5343487144108
2009;71;"C";0.037687;160;1;26.5343487144108
2009;71;"C";0.037687;170;1;26.5343487144108
2009;71;"C";0.037687;150;1;26.5343487144108
2009;71;"C";0.037687;125;1;26.5343487144108
2009;71;"C";0.037687;120;1;26.5343487144108
2009;72;"B";0.0440915;120;1;22.6801084109182
2009;72;"B";0.0440915;180;1;22.6801084109182
2009;72;"B";0.0440915;145;1;22.6801084109182
2009;73;"C";0.0444382;130;3;67.5094850826541
2009;73;"C";0.0444382;125;1;22.503161694218
2009;73;"C";0.0444382;135;2;45.0063233884361
2009;73;"C";0.0444382;120;5;112.51580847109
2009;73;"C";0.0444382;135;1;22.503161694218
2009;73;"C";0.0444382;125;2;45.0063233884361
2009;73;"C";0.0444382;115;4;90.0126467768721
2009;73;"C";0.0444382;145;2;45.0063233884361
2009;73;"C";0.0444382;140;3;67.5094850826541
2009;73;"C";0.0444382;140;1;22.503161694218
2009;73;"C";0.0444382;160;2;45.0063233884361
2009;73;"C";0.0444382;110;4;90.0126467768721
2009;73;"C";0.0444382;150;4;90.0126467768721
2009;73;"C";0.0444382;105;1;22.503161694218
2009;73;"C";0.0444382;100;1;22.503161694218
2009;74;"B";0.0448034;150;2;44.6394693259886
2009;74;"B";0.0448034;110;2;44.6394693259886
2009;74;"B";0.0448034;115;2;44.6394693259886
2009;74;"B";0.0448034;155;1;22.3197346629943
2009;74;"B";0.0448034;135;3;66.959203988983
2009;74;"B";0.0448034;120;6;133.918407977966
2009;74;"B";0.0448034;150;2;44.6394693259886
2009;74;"B";0.0448034;170;3;66.959203988983
2009;74;"B";0.0448034;145;4;89.2789386519773
2009;74;"B";0.0448034;110;8;178.557877303955
2009;74;"B";0.0448034;115;2;44.6394693259886
2009;74;"B";0.0448034;130;1;22.3197346629943
2009;74;"B";0.0448034;120;3;66.959203988983
2009;74;"B";0.0448034;160;1;22.3197346629943
2009;74;"B";0.0448034;145;2;44.6394693259886
2009;74;"B";0.0448034;125;2;44.6394693259886
2009;74;"B";0.0448034;115;1;22.3197346629943
2009;74;"B";0.0448034;135;3;66.959203988983
2009;74;"B";0.0448034;165;3;66.959203988983
2009;74;"B";0.0448034;130;5;111.598673314972
2009;74;"B";0.0448034;140;4;89.2789386519773
2009;74;"B";0.0448034;125;8;178.557877303955
2009;74;"B";0.0448034;155;1;22.3197346629943
2009;74;"B";0.0448034;120;10;223.197346629943
2009;75;"C";0.0447038;175;1;22.3694629986713
2009;75;"C";0.0447038;170;3;67.1083889960138
2009;75;"C";0.0447038;165;2;44.7389259973425
2009;75;"C";0.0447038;115;1;22.3694629986713
2009;75;"C";0.0447038;110;1;22.3694629986713
2009;75;"C";0.0447038;135;3;67.1083889960138
2009;75;"C";0.0447038;125;1;22.3694629986713
2009;75;"C";0.0447038;150;1;22.3694629986713
2009;75;"C";0.0447038;160;2;44.7389259973425
2009;75;"C";0.0447038;145;2;44.7389259973425
2009;75;"C";0.0447038;130;4;89.477851994685
2009;75;"C";0.0447038;125;1;22.3694629986713
2009;75;"C";0.0447038;140;1;22.3694629986713
2009;75;"C";0.0447038;145;1;22.3694629986713
2009;75;"C";0.0447038;140;1;22.3694629986713
2009;76;"C";0.0451852;165;1;22.131140284872
2009;76;"C";0.0451852;120;1;22.131140284872
2009;76;"C";0.0451852;130;1;22.131140284872
2009;76;"C";0.0451852;145;2;44.2622805697441
2009;76;"C";0.0451852;160;1;22.131140284872
2009;76;"C";0.0451852;115;1;22.131140284872
2009;76;"C";0.0451852;115;1;22.131140284872
2009;76;"C";0.0451852;150;1;22.131140284872
2009;76;"C";0.0451852;135;2;44.2622805697441
2009;76;"C";0.0451852;140;6;132.786841709232
2009;76;"C";0.0451852;170;1;22.131140284872
2009;76;"C";0.0451852;175;1;22.131140284872
2009;76;"C";0.0451852;185;1;22.131140284872
2009;76;"C";0.0451852;150;1;22.131140284872
2009;76;"C";0.0451852;155;1;22.131140284872
2009;77;"B";0.0455235;160;1;21.9666765516711
2009;77;"B";0.0455235;170;1;21.9666765516711
2009;77;"B";0.0455235;145;2;43.9333531033422
2009;77;"B";0.0455235;155;1;21.9666765516711
2009;77;"B";0.0455235;145;2;43.9333531033422
2009;77;"B";0.0455235;150;4;87.8667062066845
2009;77;"B";0.0455235;120;3;65.9000296550133
2009;77;"B";0.0455235;125;2;43.9333531033422
2009;77;"B";0.0455235;130;1;21.9666765516711
2009;77;"B";0.0455235;135;1;21.9666765516711
2009;77;"B";0.0455235;110;1;21.9666765516711
2009;77;"B";0.0455235;130;2;43.9333531033422
2009;77;"B";0.0455235;140;4;87.8667062066845
2009;77;"B";0.0455235;115;1;21.9666765516711
2009;77;"B";0.0455235;115;3;65.9000296550133
2009;78;"B";0.0437745;135;1;22.844350021131
2009;78;"B";0.0437745;140;2;45.688700042262
2009;78;"B";0.0437745;145;1;22.844350021131
2009;78;"B";0.0437745;155;1;22.844350021131
2009;78;"B";0.0437745;155;1;22.844350021131
2009;78;"B";0.0437745;130;1;22.844350021131
2009;78;"B";0.0437745;130;1;22.844350021131
2009;78;"B";0.0437745;190;1;22.844350021131
2009;78;"B";0.0437745;160;4;91.3774000845241
2009;78;"B";0.0437745;170;1;22.844350021131
2009;79;"B";0.04186;NA;NA;NA
2009;8;"B";0.0454825;175;1;21.9864783158358
2009;8;"B";0.0454825;120;1;21.9864783158358
2009;80;"A";0.0378328;NA;NA;NA
2009;81;"B";0.0427706;130;1;23.3805464501316
2009;81;"B";0.0427706;135;1;23.3805464501316
2009;81;"B";0.0427706;175;1;23.3805464501316
2009;81;"B";0.0427706;190;2;46.7610929002633
2009;81;"B";0.0427706;140;2;46.7610929002633
2009;81;"B";0.0427706;145;1;23.3805464501316
2009;81;"B";0.0427706;115;1;23.3805464501316
2009;81;"B";0.0427706;110;1;23.3805464501316
2009;82;"B";0.0439208;135;1;22.7682555873299
2009;83;"A";0.040176;140;1;24.8904818797292
2009;84;"A";0.0420128;105;1;23.8022697844466
2009;84;"A";0.0420128;115;1;23.8022697844466
2009;84;"A";0.0420128;125;1;23.8022697844466
2009;84;"A";0.0420128;110;1;23.8022697844466
2009;84;"A";0.0420128;110;1;23.8022697844466
2009;84;"A";0.0420128;125;2;47.6045395688933
2009;84;"A";0.0420128;150;2;47.6045395688933
2009;85;"A";0.0424688;135;1;23.546697811099
2009;85;"A";0.0424688;110;1;23.546697811099
2009;86;"C";0.0456002;NA;NA;NA
2009;87;"C";0.044268;NA;NA;NA
2009;88;"C";0.0459648;NA;NA;NA
2009;89;"C";0.044268;185;1;22.5896810337038
2009;89;"C";0.044268;200;2;45.1793620674076
2009;89;"C";0.044268;165;1;22.5896810337038
2009;89;"C";0.044268;175;1;22.5896810337038
2009;89;"C";0.044268;140;1;22.5896810337038
2009;89;"C";0.044268;175;2;45.1793620674076
2009;89;"C";0.044268;165;1;22.5896810337038
2009;9;"B";0.0431802;145;1;23.1587625809978
2009;9;"B";0.0431802;135;2;46.3175251619955
2009;9;"B";0.0431802;140;1;23.1587625809978
2009;9;"B";0.0431802;150;1;23.1587625809978
2009;9;"B";0.0431802;165;3;69.4762877429933
2009;9;"B";0.0431802;125;1;23.1587625809978
2009;9;"B";0.0431802;120;1;23.1587625809978
2009;9;"B";0.0431802;125;1;23.1587625809978
2009;9;"B";0.0431802;120;1;23.1587625809978
2009;90;"C";0.043605;125;1;22.9331498681344
2009;90;"C";0.043605;180;1;22.9331498681344
2009;90;"C";0.043605;160;1;22.9331498681344
2009;90;"C";0.043605;190;1;22.9331498681344
2009;91;"C";0.0424359;145;1;23.5649532589152
2009;91;"C";0.0424359;130;1;23.5649532589152
2009;91;"C";0.0424359;150;1;23.5649532589152
2009;91;"C";0.0424359;160;1;23.5649532589152
2009;91;"C";0.0424359;195;1;23.5649532589152
2009;91;"C";0.0424359;200;1;23.5649532589152
2009;91;"C";0.0424359;145;1;23.5649532589152
2009;91;"C";0.0424359;190;1;23.5649532589152
2009;91;"C";0.0424359;165;1;23.5649532589152
2009;92;"C";0.0468975;155;2;42.6461964923503
2009;92;"C";0.0468975;150;2;42.6461964923503
2009;92;"C";0.0468975;150;5;106.615491230876
2009;92;"C";0.0468975;165;1;21.3230982461752
2009;92;"C";0.0468975;140;1;21.3230982461752
2009;92;"C";0.0468975;145;4;85.2923929847007
2009;92;"C";0.0468975;145;2;42.6461964923503
2009;92;"C";0.0468975;115;1;21.3230982461752
2009;92;"C";0.0468975;120;1;21.3230982461752
2009;92;"C";0.0468975;130;3;63.9692947385255
2009;92;"C";0.0468975;200;1;21.3230982461752
2009;92;"C";0.0468975;150;1;21.3230982461752
2009;92;"C";0.0468975;130;1;21.3230982461752
2009;92;"C";0.0468975;160;3;63.9692947385255
2009;92;"C";0.0468975;140;2;42.6461964923503
2009;92;"C";0.0468975;140;1;21.3230982461752
2009;92;"C";0.0468975;130;3;63.9692947385255
2009;92;"C";0.0468975;135;2;42.6461964923503
2009;92;"C";0.0468975;200;1;21.3230982461752
2009;92;"C";0.0468975;170;2;42.6461964923503
2009;92;"C";0.0468975;125;4;85.2923929847007
2009;92;"C";0.0468975;190;1;21.3230982461752
2009;92;"C";0.0468975;195;1;21.3230982461752
2009;92;"C";0.0468975;160;1;21.3230982461752
2009;92;"C";0.0468975;180;1;21.3230982461752
2009;93;"D";0.0959977;215;1;10.4169162386182
2009;93;"D";0.0959977;135;1;10.4169162386182
2009;93;"D";0.0959977;160;1;10.4169162386182
2009;93;"D";0.0959977;205;1;10.4169162386182
2009;93;"D";0.0959977;220;1;10.4169162386182
2009;93;"D";0.0959977;200;1;10.4169162386182
2009;94;"D";0.0928464;NA;NA;NA
2009;95;"D";0.0959458;110;1;10.4225510652889
2009;95;"D";0.0959458;190;2;20.8451021305779
2009;95;"D";0.0959458;195;1;10.4225510652889
2009;95;"D";0.0959458;170;2;20.8451021305779
2009;95;"D";0.0959458;175;1;10.4225510652889
2009;95;"D";0.0959458;170;2;20.8451021305779
2009;96;"C";0.045883;150;1;21.7945644356298
2009;96;"C";0.045883;130;3;65.3836933068893
2009;96;"C";0.045883;190;2;43.5891288712595
2009;96;"C";0.045883;135;1;21.7945644356298
2009;96;"C";0.045883;160;1;21.7945644356298
2009;96;"C";0.045883;160;1;21.7945644356298
2009;96;"C";0.045883;165;1;21.7945644356298
2009;96;"C";0.045883;135;1;21.7945644356298
2009;96;"C";0.045883;125;1;21.7945644356298
2009;96;"C";0.045883;180;2;43.5891288712595
2009;96;"C";0.045883;115;1;21.7945644356298
2009;96;"C";0.045883;140;2;43.5891288712595
2009;96;"C";0.045883;160;1;21.7945644356298
2009;96;"C";0.045883;155;1;21.7945644356298
2009;97;"C";0.0446558;180;1;22.3935076742551
2009;97;"C";0.0446558;125;1;22.3935076742551
2009;97;"C";0.0446558;165;2;44.7870153485102
2009;97;"C";0.0446558;160;1;22.3935076742551
2009;97;"C";0.0446558;180;1;22.3935076742551
2009;97;"C";0.0446558;200;2;44.7870153485102
2009;97;"C";0.0446558;120;1;22.3935076742551
2009;98;"C";0.0450856;160;1;22.180030874603
2009;99;"B";0.0440398;125;1;22.7067334547387
2009;99;"B";0.0440398;130;1;22.7067334547387
2009;99;"B";0.0440398;140;1;22.7067334547387
2009;99;"B";0.0440398;155;1;22.7067334547387
