"year","month","haul_number","strata","meandepth","ptot","sqkm","W_sqkm"
1999,8,8,"A",19,NA,0.0407254006,NA
1999,9,80,"A",20.5,NA,0.0460776219,NA
1999,9,81,"B",51.5,NA,0.0480493251,NA
1999,9,82,"A",27.5,NA,0.0512933843,NA
1999,9,83,"C",107,300,0.05361678948,5.59526228462272
1999,9,84,"C",124,880,0.0489630375,17.9727411723588
1999,9,85,"D",253.5,NA,0.11276088502,NA
1999,9,86,"D",331.5,NA,0.10891733432,NA
1999,8,9,"A",19,NA,0.0518392199,NA
2000,6,1,"A",21.55,NA,0.0407102385,NA
2000,6,10,"B",65.5,NA,0.04316085108,NA
2000,7,100,"C",144.5,100,0.04630297794,2.1596883062161
2000,7,101,"C",180,1300,0.05172645432,25.1322078246016
2000,7,102,"C",162,3060,0.04920736408,62.1858142010032
2000,7,103,"D",207.5,3285,0.10193810508,32.2254371652481
2000,7,104,"D",228,6000,0.0978212282,61.3363797450255
2000,7,105,"B",66.55,NA,0.04316085108,NA
2000,7,106,"B",63.75,NA,0.0414421272,NA
2000,7,107,"B",86.5,8,0.0503280273,0.158957154277334
2000,7,108,"B",95,250,0.04292000744,5.8247892978464
2000,7,109,"B",94.35,NA,0.06326714719,NA
2000,6,11,"B",64.85,NA,0.04603609944,NA
2000,7,110,"C",122,291,0.05114844142,5.68932291818013
2000,7,111,"C",183.5,790,0.06953598288,11.3610244262071
2000,7,112,"C",159,9,0.0534034977,0.168528287239882
2000,7,113,"C",168,635,0.04049408076,15.6813042321793
2000,7,114,"C",161,207,0.04707736908,4.39701716653364
2000,7,115,"C",154,645,0.04459149198,14.4646427235333
2000,7,116,"C",171,637,0.04347713328,14.6513799770931
2000,7,117,"D",214.5,1280,0.09947163908,12.8679894273237
2000,7,118,"D",224.5,745,0.10611625708,7.02060193697137
2000,7,119,"E",820,NA,0.1033112816,NA
2000,6,12,"B",71.25,NA,0.04775482332,NA
2000,7,120,"D",312,1183,0.09717913926,12.1733945063551
2000,7,121,"D",386,587,0.0984580506,5.96192994298427
2000,8,122,"C",119,550,0.0512730885,10.7268747814948
2000,8,123,"C",107,222,0.04481353718,4.95386023888954
2000,8,124,"A",20.8,NA,0.0461837566,NA
2000,8,125,"B",71.75,NA,0.0458594082,NA
2000,8,126,"A",18.85,NA,0.0427722841,NA
2000,8,127,"A",30.75,NA,0.04194820656,NA
2000,8,128,"B",62.5,380,0.04720868676,8.04936604002242
2000,8,129,"A",26.05,526,0.04430408964,11.8724931326678
2000,6,13,"B",73.75,NA,0.04451012964,NA
2000,8,130,"C",146.5,NA,0.05013191062,NA
2000,8,131,"C",147,470,0.04830215518,9.73041468333091
2000,8,132,"C",145.5,1220,0.04901372674,24.8909862837335
2000,8,133,"C",136.5,464,0.05003025754,9.27438759692621
2000,8,134,"C",122,NA,0.0482264995,NA
2000,8,135,"C",125.5,NA,0.04984005192,NA
2000,8,136,"D",249,1768,0.1029085784,17.1802975756587
2000,6,14,"B",79.2,NA,0.0467452464,NA
2000,6,15,"B",75.2,1530,0.0482426568,31.7146712367632
2000,6,16,"B",74.8,NA,0.0469080084,NA
2000,6,17,"B",69,6,0.04733718948,0.126750237306231
2000,6,18,"B",68.75,NA,0.04499201484,NA
2000,6,19,"A",43.25,NA,0.0627060294,NA
2000,6,2,"A",15.9,NA,0.0448646539,NA
2000,6,20,"A",39.5,NA,0.04937912037,NA
2000,6,21,"A",13.3,NA,0.04502341531,NA
2000,6,22,"A",33.85,NA,0.04233604131,NA
2000,6,23,"A",29.15,NA,0.04663325034,NA
2000,6,24,"A",22.1,NA,0.0444097909,NA
2000,6,25,"A",25.8,NA,0.0424993663,NA
2000,6,26,"A",30.2,NA,0.04556282643,NA
2000,6,27,"A",30.3,NA,0.04472510337,NA
2000,6,28,"A",21.5,NA,0.0419535307,NA
2000,6,29,"A",10.95,NA,0.04183132896,NA
2000,6,3,"A",18.5,NA,0.0418625581,NA
2000,6,30,"A",15.25,NA,0.04098266333,NA
2000,6,31,"A",30,NA,0.04404251421,NA
2000,6,32,"A",35.25,NA,0.04672633068,NA
2000,6,33,"C",115,550,0.047808012,11.5043478486409
2000,6,34,"C",155,1000,0.04994554664,20.0218050912096
2000,6,35,"C",150.5,1687,0.05052158076,33.3916709378909
2000,6,4,"A",49.9,NA,0.0439859238,NA
2000,6,5,"B",61,NA,0.0451243086,NA
2000,6,6,"A",45.15,NA,0.0410450964,NA
2000,6,7,"B",65.25,NA,0.0436106106,NA
2000,6,8,"B",66,NA,0.04383549036,NA
2000,7,84,"A",22.55,NA,0.0451368590813,NA
2000,7,87,"A",21,NA,0.0428026083,NA
2000,7,88,"A",20.45,NA,0.0417715855,NA
2000,7,89,"A",32.6,NA,0.04585758084,NA
2000,6,9,"B",63.5,NA,0.04274321724,NA
2000,7,90,"A",36.55,NA,0.0452990988,NA
2000,7,91,"A",15.95,NA,0.04219193947,NA
2000,7,92,"A",21.3,NA,0.0427722841,NA
2000,7,93,"A",37.7,NA,0.04239809487,NA
2000,7,94,"B",58.2,NA,0.0442230873,NA
2000,7,95,"B",83.35,17,0.04719836052,0.360182002355704
2000,7,96,"A",27.5,NA,0.04371673302,NA
2000,7,97,"A",13.7,NA,0.04244264306,NA
2000,7,98,"A",25.5,NA,0.0447585192,NA
2000,7,99,"B",90.95,NA,0.04696796406,NA
2001,6,1,"A",44.3,NA,0.042007663992,NA
2001,6,100,"A",36.7,NA,0.0416151340767,NA
2001,6,101,"A",30.85,NA,0.045005895729,NA
2001,6,102,"A",22.6,NA,0.041471982404,NA
2001,6,105,"A",20.2,NA,0.041078222667,NA
2001,6,106,"A",20.95,NA,0.041073825658,NA
2001,6,107,"A",14.9,NA,0.03602746263184,NA
2001,6,108,"A",25.15,NA,0.039718030676,NA
2001,6,109,"B",86,65,0.0414423986736,1.56844203232394
2001,6,110,"C",142.5,1650,0.04381247748,37.6605043792196
2001,6,111,"C",175.5,1025,0.0460240659279,22.2709571467618
2001,6,112,"C",158,327,0.0504995892896,6.47530018758674
2001,6,113,"C",172,1680,0.0464408307846,36.1750634434622
2001,6,114,"C",160.5,2600,0.0477304623224,54.4725500967925
2001,6,115,"D",346.5,NA,0.096590077272,NA
2001,6,116,"D",483,NA,0.0864142714944,NA
2001,6,117,"E",692,NA,0.094472233605,NA
2001,6,118,"D",236.5,490,0.0995233005676,4.92347015427984
2001,6,119,"C",125,1800,0.046247053625,38.9213984223844
2001,6,120,"C",106,890,0.044019583482,20.2182739953441
2001,6,121,"B",68.35,NA,0.042098294214,NA
2001,6,122,"B",68.7,NA,0.044000937612,NA
2001,6,123,"A",23.25,NA,0.039067576586,NA
2001,6,124,"C",122.5,287,0.045397691395,6.32190737416241
2001,6,125,"C",133.5,52,0.0398668182716,1.30434286593278
2001,6,126,"C",132,1814,0.0471810733556,38.44762043305
2001,6,127,"C",137.5,187,0.042575502094,4.39219717449564
2001,6,128,"C",136.5,630,0.0471168802672,13.3710041163012
2001,6,129,"C",127.5,NA,0.044947064055,NA
2001,6,130,"C",147,630,0.0451404055484,13.9564541422763
2001,6,131,"C",135,930,0.0443244701596,20.9816382835786
2001,6,132,"A",32.15,NA,0.041886153,NA
2001,6,133,"B",58.15,NA,0.0435860344548,NA
2001,6,134,"A",20.95,NA,0.0390878938,NA
2001,6,135,"A",12.25,NA,0.0412159651414,NA
2001,7,136,"A",17.8,NA,0.045541186802,NA
2001,6,2,"B",64.3,NA,0.04298415984,NA
2001,6,51,"A",19.15,NA,0.0381326815,NA
2001,6,52,"A",15.6,NA,0.04632117507,NA
2001,6,53,"A",16.8,NA,0.04374040282,NA
2001,6,54,"A",12.75,NA,0.0444000482071,NA
2001,6,55,"A",48.8,NA,0.044574563607,NA
2001,6,56,"B",60,NA,0.0414169085412,NA
2001,6,57,"B",65.55,NA,0.0439031149164,NA
2001,6,58,"B",63.25,NA,0.0421837485228,NA
2001,6,59,"B",66.25,NA,0.0438729167772,NA
2001,6,60,"B",65.4,NA,0.0442367401032,NA
2001,6,61,"B",72.8,NA,0.047143525014,NA
2001,6,62,"B",85.75,297,0.043638990606,6.8058402789721
2001,6,63,"C",114,1150,0.0441936553388,26.0218348354261
2001,6,64,"C",140,337,0.0463494698744,7.27084907148277
2001,6,65,"C",125,369,0.047309807296,7.79965130044397
2001,6,66,"D",255,1974,0.0951004763466,20.7569938220459
2001,6,67,"D",211,4590,0.0984571913808,46.619245741506
2001,6,68,"D",229.5,2860,0.0941111991314,30.3895819668264
2001,6,69,"C",145.5,432,0.0441328292328,9.78863144533985
2001,6,70,"C",131,992,0.046620344475,21.2782640534103
2001,6,71,"B",91,NA,0.0460103613346,NA
2001,6,72,"A",32.5,NA,0.04211885385,NA
2001,6,73,"B",58.25,NA,0.0441798776496,NA
2001,6,74,"B",67.85,NA,0.0431010973152,NA
2001,6,75,"B",64.45,830,0.0469263020328,17.687308908762
2001,6,76,"A",41.15,NA,0.0430664117112,NA
2001,6,77,"A",26.1,NA,0.038450024253,NA
2001,6,78,"A",34.25,NA,0.0408518752887,NA
2001,6,79,"A",28.65,NA,0.0435858000084,NA
2001,6,80,"A",16.5,NA,0.043734925829,NA
2001,6,81,"A",10,NA,0.0429906516132,NA
2001,6,82,"A",24.2,NA,0.041446510076,NA
2001,6,83,"A",23.05,NA,0.039262106329,NA
2001,6,84,"A",27.6,NA,0.040118158495,NA
2001,6,85,"A",30.35,NA,0.041848920864,NA
2001,6,86,"A",29.6,NA,0.0426390178167,NA
2001,6,87,"A",36.1,NA,0.0380929740111,NA
2001,6,88,"A",39.75,NA,0.041880070029,NA
2001,6,89,"A",44.9,NA,0.040635910308,NA
2001,6,90,"B",69,681,0.04226278092,16.1134687584586
2001,6,91,"B",68.9,NA,0.041949138546,NA
2001,6,92,"B",72.15,NA,0.041973390084,NA
2001,6,93,"B",75.6,678,0.043405858446,15.62001131353
2001,6,94,"B",76.3,419,0.04395306429,9.5328962102724
2001,6,95,"B",80.3,NA,0.043595476176,NA
2001,6,96,"B",94.45,1550,0.045966770534,33.7200108250702
2001,6,97,"B",91.65,2300,0.0452180295408,50.8646666685182
2001,6,98,"B",89.45,2206,0.046055922342,47.898291638126
2001,6,99,"A",46.3,NA,0.045096955743,NA
2002,7,1,"A",18,NA,0.0445056,NA
2002,7,10,"B",66.5,NA,0.0470925,NA
2002,8,100,"C",128.5,NA,0.0464352,NA
2002,8,101,"C",137.5,NA,0.0483168,NA
2002,8,102,"C",148,NA,0.0469313,NA
2002,8,103,"C",132.5,113,0.048048,2.35181485181485
2002,8,104,"C",133,NA,0.0483504,NA
2002,8,105,"C",132.5,NA,0.0468384,NA
2002,8,106,"C",115,NA,0.0451735,NA
2002,8,107,"A",17,NA,0.0438354,NA
2002,8,108,"B",69.5,NA,0.0464646,NA
2002,8,109,"C",102.5,73,0.047061,1.55117825800557
2002,7,11,"B",63.5,NA,0.0404271,NA
2002,8,110,"A",44,NA,0.0439398,NA
2002,8,111,"B",74,NA,0.0459171,NA
2002,8,112,"C",125,NA,0.04843,NA
2002,8,113,"D",247,2100,0.096534,21.7539934116477
2002,8,114,"D",251.5,367,0.0947175,3.87467996938264
2002,8,115,"D",332,560,0.1024338,5.46694548088619
2002,8,116,"E",658.5,NA,0.0948648,NA
2002,8,117,"C",171,652,0.043724,14.9117189644131
2002,8,118,"D",250,1164,0.0933681,12.46678469413
2002,9,119,"A",22.5,NA,0.0426056,NA
2002,7,12,"B",66,NA,0.0445648,NA
2002,7,13,"B",60.5,NA,0.0403144,NA
2002,7,14,"B",54,NA,0.0549815,NA
2002,7,15,"A",48.5,NA,0.0466416,NA
2002,7,16,"A",17.5,NA,0.0404928,NA
2002,7,17,"A",21,NA,0.0388816,NA
2002,7,18,"A",39.5,NA,0.040176,NA
2002,7,19,"B",73.5,NA,0.0438796,NA
2002,7,2,"A",17.5,NA,0.0527592,NA
2002,7,20,"B",75.5,50,0.0422007,1.18481446990216
2002,7,21,"B",75,20,0.0435862,0.458860832098233
2002,7,22,"B",71,NA,0.0475634,NA
2002,7,23,"B",73,NA,0.044499,NA
2002,7,24,"B",75.5,NA,0.044499,NA
2002,7,25,"B",78,NA,0.0516873,NA
2002,7,26,"B",88.5,20,0.046992,0.425604358188628
2002,7,27,"C",113,NA,0.0467954,NA
2002,7,28,"C",109.5,NA,0.0486214,NA
2002,7,29,"B",95.5,20,0.0452682,0.441811249398032
2002,7,3,"A",15.5,NA,0.055632,NA
2002,7,30,"B",91.5,20,0.0529208,0.377923236232256
2002,7,31,"B",87.5,13,0.0481305,0.270099001672536
2002,7,32,"B",84,NA,0.0442708,NA
2002,7,33,"B",85,NA,0.0489489,NA
2002,7,34,"B",64.5,NA,0.0456435,NA
2002,7,35,"A",26.5,NA,0.046588,NA
2002,7,36,"B",60.5,NA,0.0458358,NA
2002,7,37,"B",70,NA,0.0446292,NA
2002,7,38,"B",84.5,50,0.0303105,1.649593375233
2002,7,39,"C",111,1090,0.0446208,24.4280694205393
2002,7,4,"A",44,NA,0.0424388,NA
2002,7,40,"C",125,820,0.0349865,23.4376116502079
2002,7,41,"B",90.5,138,0.0394185,3.50089425016173
2002,7,42,"A",32,10,0.044671,0.22385887936245
2002,7,43,"B",78,210,0.0458205,4.58310145022424
2002,7,44,"A",17,NA,0.043776,NA
2002,7,45,"A",21.5,NA,0.0419976,NA
2002,7,46,"B",82.5,92,0.0396742,2.31888733736282
2002,7,47,"C",105,NA,0.0469946,NA
2002,7,48,"C",126,200,0.0423345,4.72427925214659
2002,7,49,"C",162,NA,0.048773,NA
2002,7,5,"B",64,NA,0.0446292,NA
2002,7,50,"D",251.5,1004,0.0967762,10.3744515697041
2002,7,51,"C",160.5,1071,0.0452295,23.6792358969257
2002,7,52,"D",211.5,3880,0.1004625,38.6213761353739
2002,7,53,"D",217,2727,0.0927768,29.3931241431047
2002,7,54,"D",228.5,130,0.0924672,1.40590393133998
2002,7,55,"C",173.5,108,0.0475038,2.27350233033989
2002,7,56,"C",133.5,244,0.061656,3.95744128714156
2002,7,57,"C",141,49,0.0485875,1.00848983792128
2002,7,58,"A",33.5,NA,0.0448105,NA
2002,7,59,"B",57.5,NA,0.0431319,NA
2002,7,6,"B",71.5,NA,0.0449554,NA
2002,8,60,"B",81,20,0.043725,0.457404230989137
2002,8,61,"A",33,NA,0.043617,NA
2002,8,62,"B",72.5,NA,0.045314,NA
2002,8,63,"C",110,6,0.0442888,0.135474431458969
2002,8,64,"C",116,12,0.0454574,0.263983421841108
2002,8,65,"C",152,NA,0.0471341,NA
2002,8,66,"C",172.5,400,0.04862,8.22706705059646
2002,8,67,"C",158.5,255,0.04437,5.74712643678161
2002,8,68,"C",138.5,1110,0.0462722,23.9884855269471
2002,8,69,"B",62,NA,0.0441462,NA
2002,7,7,"B",69,NA,0.0458946,NA
2002,8,70,"B",53,NA,0.0516818,NA
2002,8,71,"A",46,NA,0.0277764,NA
2002,8,72,"A",40,NA,0.0315368,NA
2002,8,73,"A",45,NA,0.044793,NA
2002,8,74,"A",33.5,NA,0.0393545,NA
2002,8,75,"A",17,NA,0.0394136,NA
2002,8,76,"A",25,NA,0.0210216,NA
2002,8,77,"A",21,NA,0.0429602,NA
2002,8,78,"A",22,NA,0.041192,NA
2002,8,79,"A",26,NA,0.0436848,NA
2002,7,8,"B",68.5,NA,0.0414558,NA
2002,8,80,"A",21.5,NA,0.0450528,NA
2002,8,81,"A",26.5,NA,0.0383496,NA
2002,8,82,"A",29.5,NA,0.038688,NA
2002,8,83,"A",30.5,NA,0.041726,NA
2002,8,84,"A",22.5,NA,0.0396112,NA
2002,8,85,"A",18.5,NA,0.0412072,NA
2002,8,86,"A",13.5,NA,0.042777,NA
2002,8,87,"A",28.5,NA,0.0494295,NA
2002,8,88,"A",31.5,NA,0.043741,NA
2002,8,89,"A",34.5,NA,0.04278,NA
2002,7,9,"B",66,NA,0.0429226,NA
2002,8,90,"A",34,NA,0.033635,NA
2002,8,91,"A",38,NA,0.0299832,NA
2002,8,92,"A",39,NA,0.0434419,NA
2002,8,93,"A",34.5,NA,0.040827,NA
2002,8,94,"A",36,NA,0.045384,NA
2002,8,95,"A",33,NA,0.043307,NA
2002,8,96,"A",31.5,NA,0.044702,NA
2002,8,97,"A",12.5,NA,0.0425565,NA
2002,8,98,"C",144.5,NA,0.0494494,NA
2002,8,99,"C",147.5,47,0.0450892,1.04237821917444
2003,6,1,"A",44.5,NA,0.050086,NA
2003,6,10,"B",69,NA,0.0476938,NA
2003,7,100,"C",132,910,0.0455576,19.9747133299384
2003,7,101,"C",120,170,0.0231963,7.32875501696391
2003,7,102,"D",338,400,0.0935076,4.27772715800641
2003,7,103,"E",613.5,NA,0.0943428,NA
2003,7,104,"D",248,1110,0.0883338,12.5659713495853
2003,7,105,"D",257.5,575,0.0715355,8.03796716315675
2003,7,106,"D",247.5,390,0.0623665,6.25335717091708
2003,7,107,"C",123,NA,0.0418001,NA
2003,7,108,"B",66.5,NA,0.0433734,NA
2003,7,109,"A",41.5,NA,0.040527,NA
2003,6,11,"B",65,NA,0.0492982,NA
2003,7,110,"B",68.5,NA,0.0439852,NA
2003,7,111,"C",102.5,340,0.0469946,7.23487379401038
2003,7,112,"A",18,NA,0.0407816,NA
2003,7,113,"A",35.5,NA,0.0409032,NA
2003,7,114,"C",117.5,31,0.0452236,0.685482801015399
2003,8,115,"A",42.5,NA,0.0418562,NA
2003,8,116,"A",41.5,NA,0.0395169,NA
2003,8,117,"A",37.5,NA,0.041695,NA
2003,8,118,"A",32.5,NA,0.041044,NA
2003,8,119,"A",22,NA,0.0408272,NA
2003,6,12,"B",67.5,NA,0.0490084,NA
2003,8,120,"A",33.5,NA,0.04092,NA
2003,6,13,"B",62.5,NA,0.0491694,NA
2003,6,14,"B",63.5,NA,0.0499583,NA
2003,6,15,"B",52.5,NA,0.046452,NA
2003,6,16,"A",49,NA,0.0392788,NA
2003,6,17,"A",20,NA,0.0497648,NA
2003,6,18,"A",17.5,NA,0.0457672,NA
2003,7,19,"A",28,NA,0.0443455,NA
2003,6,2,"B",63,NA,0.0506828,NA
2003,7,20,"A",31.5,NA,0.0521265,NA
2003,7,21,"A",35.5,NA,0.0444075,NA
2003,7,22,"A",35,NA,0.043648,NA
2003,7,23,"A",32.5,NA,0.0446865,NA
2003,7,24,"A",31,NA,0.0408735,NA
2003,7,25,"A",30.5,NA,0.041912,NA
2003,7,26,"A",25.5,NA,0.0445968,NA
2003,7,27,"A",21.5,NA,0.0402344,NA
2003,7,28,"A",21.5,NA,0.0404928,NA
2003,7,29,"A",26,NA,0.0421648,NA
2003,6,3,"B",63,NA,0.0487025,NA
2003,7,30,"A",23,NA,0.0418912,NA
2003,7,31,"A",27,NA,0.044237,NA
2003,7,32,"A",21,NA,0.0443232,NA
2003,7,33,"A",21,NA,0.0435176,NA
2003,7,34,"A",15,NA,0.0440706,NA
2003,7,35,"A",17.5,NA,0.0417544,NA
2003,7,36,"A",15,NA,0.042104,NA
2003,7,37,"A",36,NA,0.041354,NA
2003,7,38,"A",36,NA,0.0460195,NA
2003,7,39,"A",41,NA,0.0415422,NA
2003,6,4,"B",68,NA,0.0512302,NA
2003,7,40,"A",40.5,NA,0.0427354,NA
2003,7,41,"A",43,NA,0.0476181,NA
2003,7,42,"A",46.5,NA,0.0414592,NA
2003,7,43,"B",53,NA,0.0440346,NA
2003,7,44,"B",72,NA,0.0442219,NA
2003,7,45,"B",71,NA,0.0476123,NA
2003,7,46,"B",73,NA,0.0470744,NA
2003,7,47,"B",76.5,NA,0.0483458,NA
2003,7,48,"B",76.5,NA,0.0482643,NA
2003,7,49,"B",77,NA,0.0481828,NA
2003,6,5,"B",71,NA,0.051019,NA
2003,7,50,"B",84,115,0.0461835,2.49006679874847
2003,7,51,"B",83.5,20,0.045309,0.441413405725132
2003,7,52,"B",68,NA,0.0462231,NA
2003,7,53,"B",65.5,30,0.0461265,0.650385353321843
2003,7,54,"B",59,14,0.0444199,0.315174054871803
2003,7,55,"A",25,NA,0.0436088,NA
2003,7,56,"A",13.5,NA,0.0448788,NA
2003,7,57,"B",90,30,0.0485925,0.617379225189072
2003,7,58,"B",94,300,0.045771,6.55436848659632
2003,7,59,"B",97,20,0.042413,0.471553533114847
2003,6,6,"B",73,NA,0.045966,NA
2003,7,60,"C",110,18,0.0481732,0.373651739971602
2003,7,61,"C",113.5,1115,0.0469938,23.7265341385459
2003,7,62,"B",87.5,NA,0.047091,NA
2003,7,63,"A",18,NA,0.0419064,NA
2003,7,64,"A",38,NA,0.0422065,NA
2003,7,65,"B",84.5,161,0.0445335,3.6152559309284
2003,7,66,"C",159.5,1891,0.047566,39.7552873901526
2003,7,67,"C",125.5,20,0.0473946,0.421989002966583
2003,7,68,"C",110.5,40,0.0463926,0.86220647258399
2003,7,69,"C",104,290,0.045152,6.42274982282069
2003,6,7,"A",49.5,NA,0.0494382,NA
2003,7,70,"B",83.5,40,0.0431805,0.926344067345214
2003,7,71,"C",125,1036,0.0444721,23.2955043724043
2003,7,72,"C",128.5,1000,0.0457914,21.8381617508965
2003,7,73,"B",84,244,0.0443523,5.50140578955319
2003,7,74,"A",18,NA,0.0403712,NA
2003,7,75,"A",26,NA,0.0409792,NA
2003,7,76,"B",77,39,0.0304321,1.28154153016059
2003,7,77,"C",135,30,0.0461755,0.649695184675856
2003,7,78,"D",218.5,330,0.0963544,3.42485657115814
2003,7,79,"D",217,1570,0.0924156,16.9884738074524
2003,6,8,"A",23.5,NA,0.0521968,NA
2003,7,80,"D",214,3200,0.0871868,36.7028036354127
2003,7,81,"D",230,1780,0.0930692,19.1255538889343
2003,7,82,"D",215,4890,0.1006888,48.5654809670986
2003,7,83,"C",129.5,27,0.0479123,0.563529615568445
2003,7,84,"C",161,1000,0.046767,21.3825988410631
2003,7,85,"C",166.5,720,0.048501,14.8450547411394
2003,7,86,"C",148.5,205,0.0390897,5.24434825542278
2003,7,87,"C",142,290,0.046116,6.28848989504727
2003,7,88,"C",134.5,101,0.04746,2.12810788032027
2003,7,89,"A",39,NA,0.0402168,NA
2003,6,9,"B",69,NA,0.0499106,NA
2003,7,90,"B",57,NA,0.0395316,NA
2003,7,91,"B",52.5,70,0.0430708,1.62523101497999
2003,7,92,"B",63,NA,0.0414736,NA
2003,7,93,"C",107.5,500,0.044903,11.1351134668062
2003,7,94,"C",124,18,0.048263,0.372956509127075
2003,7,95,"C",146,7,0.0465426,0.150399848740724
2003,7,96,"C",132,304,0.0498161,6.10244479194477
2003,7,97,"C",129.5,512,0.0349776,14.6379397099858
2003,7,98,"C",149,194,0.0460694,4.21103812943082
2003,7,99,"C",133.5,143,0.044589,3.20706900805131
2004,6,1,"A",18.5,NA,0.0419976,NA
2004,7,10,"B",63.5,NA,0.0450639,NA
2004,8,100,"A",15.5,NA,0.0410248,NA
2004,8,101,"B",65.5,NA,0.0448707,NA
2004,8,102,"B",86.5,NA,0.0423555,NA
2004,8,103,"A",44.5,NA,0.0408588,NA
2004,8,104,"B",75.5,NA,0.0455748,NA
2004,8,105,"C",124,280,0.045696,6.12745098039216
2004,8,106,"D",262,1000,0.0908769,11.0038964797435
2004,8,107,"D",291.5,490,0.0849603,5.76739959722364
2004,8,108,"E",506.5,NA,0.0585684,NA
2004,8,109,"C",168.5,133,0.047226,2.81624528861221
2004,7,11,"B",64,NA,0.0439852,NA
2004,8,110,"C",130.5,NA,0.0479136,NA
2004,8,111,"C",160.5,473,0.0459849,10.2859851820924
2004,8,112,"C",162,NA,0.045645,NA
2004,8,113,"C",137.5,18,0.0465528,0.386657730576893
2004,8,114,"C",114,100,0.0478622,2.0893314557208
2004,8,115,"A",49,NA,0.041949,NA
2004,8,116,"A",31,NA,0.041478,NA
2004,8,117,"A",23,NA,0.0422256,NA
2004,8,118,"B",66.5,440,0.047173,9.32736946982384
2004,7,12,"B",67,NA,0.0444843,NA
2004,7,13,"B",70,NA,0.0437492,NA
2004,7,14,"B",71.5,NA,0.042543,NA
2004,7,15,"B",73,30,0.0456726,0.656848964149183
2004,7,16,"B",72,NA,0.0441404,NA
2004,7,17,"A",15,NA,0.0425842,NA
2004,7,18,"A",17,NA,0.0411008,NA
2004,7,19,"A",34,NA,0.0414625,NA
2004,6,2,"A",31,NA,0.0427025,NA
2004,7,20,"A",34.5,NA,0.041199,NA
2004,7,21,"A",40.5,NA,0.042749,NA
2004,7,22,"A",40,NA,0.038936,NA
2004,7,23,"A",44,NA,0.042749,NA
2004,7,24,"A",48,NA,0.0380464,NA
2004,7,25,"B",52,NA,0.033417,NA
2004,7,26,"A",16.5,NA,0.0408576,NA
2004,7,27,"A",23.5,NA,0.0427424,NA
2004,7,28,"A",49,NA,0.0435705,NA
2004,7,29,"B",75.5,8,0.0455422,0.175661254836174
2004,6,3,"A",19,NA,0.036708,NA
2004,7,30,"B",75,NA,0.0447109,NA
2004,7,31,"B",75.5,13,0.0432113,0.300847232089754
2004,7,32,"B",74.5,NA,0.0428038,NA
2004,7,33,"B",74,523,0.0381746,13.7002090395184
2004,7,34,"B",87,NA,0.043362,NA
2004,7,35,"C",116,1420,0.0465763,30.4876085047546
2004,7,36,"C",106,37,0.0410186,0.90202981086629
2004,7,37,"B",97.5,870,0.0489866,17.7599588458885
2004,7,38,"B",95,295,0.0399064,7.3922979772668
2004,7,39,"B",91.5,22,0.044946,0.48947626040137
2004,6,4,"A",24.5,NA,0.0419976,NA
2004,7,40,"B",86.5,7,0.0441045,0.158713963427768
2004,7,41,"B",83,NA,0.0427875,NA
2004,7,42,"B",70,NA,0.0441288,NA
2004,7,43,"B",57,14,0.04345,0.322209436133487
2004,7,44,"A",26.5,NA,0.041199,NA
2004,7,45,"A",14.5,NA,0.039672,NA
2004,7,46,"B",61,10,0.0405902,0.246364886105513
2004,7,47,"B",61,NA,0.043292,NA
2004,7,48,"A",38.5,NA,0.041819,NA
2004,7,49,"B",89.5,NA,0.044451,NA
2004,6,5,"A",49.5,NA,0.043134,NA
2004,7,50,"C",109.5,1850,0.0422968,43.738533411511
2004,7,51,"B",91.5,NA,0.04257,NA
2004,7,52,"C",122.5,66,0.0442049,1.49304715088146
2004,7,53,"B",100,52,0.0448698,1.1589086646252
2004,7,54,"B",80,283,0.0423311,6.68539206399078
2004,7,55,"A",17,NA,0.0402648,NA
2004,7,56,"A",29.5,NA,0.0410704,NA
2004,7,57,"B",74,42,0.0419566,1.00103440221562
2004,7,58,"C",136,2210,0.0440045,50.2221363724165
2004,7,59,"D",225,2100,0.08901,23.592854735423
2004,6,6,"B",52.5,NA,0.0396738,NA
2004,7,60,"D",220.5,2600,0.0959932,27.0852518720076
2004,7,61,"D",222,2700,0.084796,31.8411245813482
2004,7,62,"D",223,1700,0.0674756,25.1942924553468
2004,7,63,"D",214,230,0.0674412,3.41037822577297
2004,7,64,"C",192,1165,0.04012,29.0378863409771
2004,7,65,"C",130,190,0.0465429,4.08225529565197
2004,7,66,"C",112.5,280,0.0454741,6.15735110755353
2004,7,67,"A",42.5,NA,0.0400978,NA
2004,7,68,"A",41.5,NA,0.0363948,NA
2004,7,69,"A",37.5,NA,0.03906,NA
2004,7,7,"B",66.5,NA,0.0435344,NA
2004,7,70,"A",33,NA,0.0408115,NA
2004,7,71,"A",32.5,NA,0.0371535,NA
2004,7,72,"A",25.5,NA,0.03952,NA
2004,7,73,"A",21,NA,0.0403492,NA
2004,7,74,"A",22,NA,0.0417392,NA
2004,7,75,"A",25.5,NA,0.039292,NA
2004,7,76,"A",24,NA,0.0406904,NA
2004,7,77,"A",28,NA,0.0400095,NA
2004,7,78,"A",30.5,NA,0.0408115,NA
2004,7,79,"A",31,NA,0.041819,NA
2004,7,8,"B",67.5,NA,0.0457401,NA
2004,7,80,"A",33,NA,0.0417415,NA
2004,7,81,"A",35,NA,0.040827,NA
